,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
1879,MVF,"MuniVest Fund, Inc.",8.42,$545.92M,,,,https://old.nasdaq.com/symbol/mvf
1880,MZA,"MuniYield Arizona Fund, Inc.",13.25,$61.44M,1993.0,,,https://old.nasdaq.com/symbol/mza
1881,MUR,Murphy Oil Corporation,16.96,$2.6B,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mur
1882,MUSA,Murphy USA Inc.,112.59,$3.29B,2013.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/musa
1883,MVO,MV Oil Trust,3.905,$44.91M,2007.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mvo
1884,MVC,"MVC Capital, Inc.",7.01,$124.25M,,,,https://old.nasdaq.com/symbol/mvc
1885,MVCD,"MVC Capital, Inc.",24.5,,2017.0,,,https://old.nasdaq.com/symbol/mvcd
1886,MYE,"Myers Industries, Inc.",15.45,$552.61M,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/mye
1887,MYOV,Myovant Sciences Ltd.,16.12,$1.45B,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/myov
1888,NBR,Nabors Industries Ltd.,65.62,$479.01M,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nbr
1889,NBR^A,Nabors Industries Ltd.,9.32,,,,,https://old.nasdaq.com/symbol/nbr^a
1890,NC,"NACCO Industries, Inc.",27.04,$189.86M,,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/nc
1891,NTP,Nam Tai Property Inc.,7.3,$284.23M,,Finance,Real Estate,https://old.nasdaq.com/symbol/ntp
1892,NTEST,NASDAQ TEST STOCK,25.35,,,,,https://old.nasdaq.com/symbol/ntest
1893,NTEST.A,NASDAQ TEST STOCK,,,,,,https://old.nasdaq.com/symbol/ntest.a
1894,NTEST.B,NASDAQ TEST STOCK,,,,,,https://old.nasdaq.com/symbol/ntest.b
1895,NTEST.C,NASDAQ TEST STOCK,,,,,,https://old.nasdaq.com/symbol/ntest.c
1896,NBHC,National Bank Holdings Corporation,30.41,$929.4M,2012.0,Finance,Major Banks,https://old.nasdaq.com/symbol/nbhc
1897,NFG,National Fuel Gas Company,42.49,$3.86B,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nfg
1898,NGG,"National Grid Transco, PLC",57.96,$40.69B,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ngg
1899,NHI,"National Health Investors, Inc.",65.25,$2.91B,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nhi
1900,NOV,"National Oilwell Varco, Inc.",15.03,$5.83B,,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nov
1901,NPK,"National Presto Industries, Inc.",93.53,$656.51M,,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/npk
1902,NNN,National Retail Properties,39.89,$6.86B,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nnn
1903,NNN^F,National Retail Properties,24.9,,,,,https://old.nasdaq.com/symbol/nnn^f
1904,NRUC,National Rural Utilities Cooperative Finance Corporation,27.03,,2019.0,Finance,Diversified Financial Services,https://old.nasdaq.com/symbol/nruc
1905,SID,National Steel Company,2.11,$2.91B,,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/sid
1906,NSA,National Storage Affiliates Trust,32.76,$2.23B,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nsa
1907,NSA^A,National Storage Affiliates Trust,26.83,,,,,https://old.nasdaq.com/symbol/nsa^a
1908,NTCO,Natura &Co Holding S.A.,15.94,$9.47B,2020.0,,,https://old.nasdaq.com/symbol/ntco
1909,NGS,"Natural Gas Services Group, Inc.",7.73,$104.35M,2002.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/ngs
1910,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",14.24,$320.55M,2012.0,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/ngvc
1911,NRP,Natural Resource Partners LP,13.8,$169.2M,2002.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/nrp
1912,NTZ,"Natuzzi, S.p.A.",0.8309,$9.12M,1993.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/ntz
1913,NLS,"Nautilus Group, Inc. (The)",6.97,$207.82M,,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/nls
1914,NVGS,Navigator Holdings Ltd.,7.81,$436.64M,2013.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nvgs
1915,NNA,Navios Maritime Acquisition Corporation,4.86,$77.45M,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nna
1916,NM,Navios Maritime Holdings Inc.,2.6,$35.02M,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nm
1917,NM^G,Navios Maritime Holdings Inc.,3.46,,,,,https://old.nasdaq.com/symbol/nm^g
1918,NM^H,Navios Maritime Holdings Inc.,3.45,,,,,https://old.nasdaq.com/symbol/nm^h
1919,NMM,Navios Maritime Partners LP,7.52,$82.63M,2007.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nmm
1920,NAV,Navistar International Corporation,28.59,$2.84B,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav
1921,NAV^D,Navistar International Corporation,22.5,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav^d
1922,NCR,NCR Corporation,21.1,$2.7B,,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ncr
1923,NP,"Neenah, Inc.",56.99,$956.94M,,Basic Industries,Paper,https://old.nasdaq.com/symbol/np
1924,NNI,"Nelnet, Inc.",52.8,$2.06B,2003.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/nni
1925,NPTN,NeoPhotonics Corporation,9.6,$468.06M,2011.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/nptn
1926,NSCO,"Nesco Holdings, Inc.",3.05,$149.55M,2017.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/nsco
1927,NSCO.WS,"Nesco Holdings, Inc.",,,,,,https://old.nasdaq.com/symbol/nsco.ws
1928,NVRO,Nevro Corp.,126.91,$4.31B,2014.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvro
1929,HYB,"New America High Income Fund, Inc. (The)",8.14,$190.22M,1988.0,,,https://old.nasdaq.com/symbol/hyb
1930,NFH,New Frontier Health Corporation,8.12,$1.07B,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/nfh
1931,NFH.WS,New Frontier Health Corporation,,,,,,https://old.nasdaq.com/symbol/nfh.ws
1932,GF,"New Germany Fund, Inc. (The)",15.57,$244.94M,1990.0,,,https://old.nasdaq.com/symbol/gf
1933,NWHM,New Home Company Inc. (The),3.56,$64.72M,2014.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nwhm
1934,IRL,"New Ireland Fund, Inc. (The)",8.0802,$39.74M,1990.0,,,https://old.nasdaq.com/symbol/irl
1935,NMFC,New Mountain Finance Corporation,10.07,$975.05M,2011.0,,,https://old.nasdaq.com/symbol/nmfc
1936,NMFX,New Mountain Finance Corporation,23.8,,2018.0,,,https://old.nasdaq.com/symbol/nmfx
1937,EDU,"New Oriental Education & Technology Group, Inc.",130.58,$20.69B,2006.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/edu
1938,NEWR,"New Relic, Inc.",66.93,$4.01B,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/newr
1939,NRZ,New Residential Investment Corp.,8.44,$3.51B,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nrz
1940,NRZ^A,New Residential Investment Corp.,21.9,,,,,https://old.nasdaq.com/symbol/nrz^a
1941,NRZ^B,New Residential Investment Corp.,21.14,,,,,https://old.nasdaq.com/symbol/nrz^b
1942,NRZ^C,New Residential Investment Corp.,19.56,,,,,https://old.nasdaq.com/symbol/nrz^c
1943,SNR,New Senior Investment Group Inc.,3.77,$312.46M,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/snr
1944,NYCB,"New York Community Bancorp, Inc.",10.94,$5.08B,,Finance,Banks,https://old.nasdaq.com/symbol/nycb
1945,NYCB^A,"New York Community Bancorp, Inc.",26.31,,,,,https://old.nasdaq.com/symbol/nycb^a
1946,NYCB^U,"New York Community Bancorp, Inc.",44.6847,,,,,https://old.nasdaq.com/symbol/nycb^u
1947,NYT,New York Times Company (The),41.48,$6.91B,,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nyt
1948,NJR,NewJersey Resources Corporation,36.18,$3.46B,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/njr
1949,NEU,NewMarket Corporation,431.0,$4.71B,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/neu
1950,NEM,Newmont Corporation,54.76,$44.33B,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nem
1951,NR,"Newpark Resources, Inc.",2.83,$254.41M,,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nr
1952,NEXA,Nexa Resources S.A.,4.83,$639.68M,2017.0,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nexa
1953,NREF,"NexPoint Real Estate Finance, Inc.",17.65,$92.88M,2020.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nref
1954,NXRT,"NexPoint Residential Trust, Inc.",37.44,$909.77M,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nxrt
1955,NHF,NexPoint Strategic Opportunities Fund,11.61,$532.33M,,,,https://old.nasdaq.com/symbol/nhf
1956,NEP,"NextEra Energy Partners, LP",52.44,$3.44B,2014.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nep
1957,NEE,"NextEra Energy, Inc.",254.38,$124.51B,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nee
1958,NEE^I,"NextEra Energy, Inc.",25.4472,,,,,https://old.nasdaq.com/symbol/nee^i
1959,NEE^J,"NextEra Energy, Inc.",25.3929,,,,,https://old.nasdaq.com/symbol/nee^j
1960,NEE^K,"NextEra Energy, Inc.",26.07,,,,,https://old.nasdaq.com/symbol/nee^k
1961,NEE^N,"NextEra Energy, Inc.",27.55,,,,,https://old.nasdaq.com/symbol/nee^n
1962,NEE^O,"NextEra Energy, Inc.",51.13,,,,,https://old.nasdaq.com/symbol/nee^o
1963,NEE^P,"NextEra Energy, Inc.",44.42,,,,,https://old.nasdaq.com/symbol/nee^p
1964,NEX,NexTier Oilfield Solutions Inc.,3.6,$769.64M,2017.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nex
1965,NGL,NGL ENERGY PARTNERS LP,6.93,$892.39M,2011.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/ngl
1966,NGL^B,NGL ENERGY PARTNERS LP,20.0,,,,,https://old.nasdaq.com/symbol/ngl^b
1967,NGL^C,NGL ENERGY PARTNERS LP,21.28,,,,,https://old.nasdaq.com/symbol/ngl^c
1968,NMK^B,"Niagara Mohawk Holdings, Inc.",91.03,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^b
1969,NMK^C,"Niagara Mohawk Holdings, Inc.",101.5,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^c
1970,NLSN,Nielsen N.V.,16.26,$5.8B,2011.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/nlsn
1971,NKE,"Nike, Inc.",102.71,$159.72B,,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/nke
1972,NINE,"Nine Energy Service, Inc.",2.62,$83.21M,2018.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nine
1973,NIO,NIO Inc.,5.59,$5.95B,2018.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nio
1974,NI,"NiSource, Inc",25.08,$9.6B,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni
1975,NI^B,"NiSource, Inc",26.75,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni^b
1976,NL,"NL Industries, Inc.",3.79,$184.78M,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/nl
1977,NOAH,Noah Holdings Ltd.,27.52,$1.7B,2010.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/noah
1978,NE,Noble Corporation,0.28,$70.27M,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ne
1979,NOK,Nokia Corporation,4.46,$25.06B,1994.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/nok
1980,NOMD,Nomad Foods Limited,20.62,$4.15B,2016.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/nomd
1981,NMR,Nomura Holdings Inc ADR,4.59,$13.95B,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/nmr
1982,OSB,Norbord Inc.,22.08,$1.8B,,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/osb
1983,NAT,Nordic American Tankers Limited,4.72,$694.93M,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/nat
1984,JWN,"Nordstrom, Inc.",22.62,$3.55B,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/jwn
1985,NSC,Norfolk Southern Corporation,194.25,$49.76B,,Transportation,Railroads,https://old.nasdaq.com/symbol/nsc
1986,NOA,North American Construction Group Ltd.,7.52,$241.64M,2006.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/noa
1987,NRT,North European Oil Royality Trust,4.72,$43.38M,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nrt
1988,NOC,Northrop Grumman Corporation,342.1,$57.03B,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/noc
1989,NWN,Northwest Natural Holding Company,64.12,$1.96B,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nwn
1990,NWE,NorthWestern Corporation,62.81,$3.18B,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nwe
1992,NVS,Novartis AG,85.89,$196.57B,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvs
1993,NVO,Novo Nordisk A/S,64.49,$150.56B,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvo
1994,DNOW,NOW Inc.,8.9,$972.84M,2014.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/dnow
1995,NRG,"NRG Energy, Inc.",36.72,$8.96B,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nrg
1996,NUS,"Nu Skin Enterprises, Inc.",39.54,$2.05B,1996.0,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/nus
1997,NUE,Nucor Corporation,45.47,$13.69B,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/nue
1998,NS,Nustar Energy L.P.,18.37,$2.01B,,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/ns
1999,NS^A,Nustar Energy L.P.,21.24,,,,,https://old.nasdaq.com/symbol/ns^a
2000,NS^B,Nustar Energy L.P.,19.67,,,,,https://old.nasdaq.com/symbol/ns^b
2001,NS^C,Nustar Energy L.P.,22.23,,,,,https://old.nasdaq.com/symbol/ns^c
2002,NSS,"NuStar Logistics, L.P.",23.4999,,,,,https://old.nasdaq.com/symbol/nss
2003,NTR,Nutrien Ltd.,38.23,$21.79B,2004.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/ntr
2004,NVG,Nuveen AMT-Free Municipal Credit Income Fund,15.36,$3.28B,2002.0,,,https://old.nasdaq.com/symbol/nvg
2005,NUV,Nuveen AMT-Free Municipal Value Fund,10.02,$2.07B,1987.0,,,https://old.nasdaq.com/symbol/nuv
2006,NUW,Nuveen AMT-Free Municipal Value Fund,15.3,$237.4M,2009.0,,,https://old.nasdaq.com/symbol/nuw
2007,NEA,Nuveen AMT-Free Quality Municipal Income Fund,13.81,$3.85B,2002.0,,,https://old.nasdaq.com/symbol/nea
2008,NAZ,Nuveen Arizona Quality Municipal Income Fund,13.43,$155.4M,1992.0,,,https://old.nasdaq.com/symbol/naz
2009,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,14.82,$704.25M,2002.0,,,https://old.nasdaq.com/symbol/nkx
2010,NCB,Nuveen California Municipal Value Fund 2,14.4,$47.56M,,,,https://old.nasdaq.com/symbol/ncb
2011,NCA,"Nuveen California Municipal Value Fund, Inc.",10.14,$284.84M,,,,https://old.nasdaq.com/symbol/nca
2012,NAC,Nuveen California Quality Municipal Income Fund,14.3,$2.07B,1999.0,,,https://old.nasdaq.com/symbol/nac
2013,JCE,Nuveen Core Equity Alpha Fund,13.23,$212.07M,2007.0,,,https://old.nasdaq.com/symbol/jce
2014,JCO,Nuveen Credit Opportunities 2022 Target Term Fund,8.31,$230.4M,2017.0,,,https://old.nasdaq.com/symbol/jco
2015,JQC,Nuveen Credit Strategies Income Fund,6.21,$842.13M,2003.0,,,https://old.nasdaq.com/symbol/jqc
2016,JDD,Nuveen Diversified Dividend and Income Fund,8.37,$165.19M,2003.0,,,https://old.nasdaq.com/symbol/jdd
2017,DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,14.56,$529.5M,2014.0,,,https://old.nasdaq.com/symbol/diax
2018,JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,7.28,$103.71M,2017.0,,,https://old.nasdaq.com/symbol/jemd
2019,NEV,Nuveen Enhanced Municipal Value Fund,13.85,$345.56M,2009.0,,,https://old.nasdaq.com/symbol/nev
2020,JFR,Nuveen Floating Rate Income Fund,8.05,$458.19M,2004.0,,,https://old.nasdaq.com/symbol/jfr
2021,JRO,Nuveen Floating Rate Income Opportuntiy Fund,8.09,$327.98M,2004.0,,,https://old.nasdaq.com/symbol/jro
2022,NKG,Nuveen Georgia Quality Municipal Income Fund ,12.06,$125.42M,2002.0,,,https://old.nasdaq.com/symbol/nkg
2023,JGH,Nuveen Global High Income Fund,13.65,$316.37M,2014.0,,,https://old.nasdaq.com/symbol/jgh
2024,JHY,Nuveen High Income 2020 Target Term Fund,9.3,$146.93M,2015.0,,,https://old.nasdaq.com/symbol/jhy
2025,JHAA,Nuveen High Income 2023 Target Term Fund,9.335,$73.02M,2018.0,,,https://old.nasdaq.com/symbol/jhaa
2026,JHB,Nuveen High Income November 2021 Target Term Fund,9.24,$516.52M,2016.0,,,https://old.nasdaq.com/symbol/jhb
2027,NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.55,$98.77M,1992.0,,,https://old.nasdaq.com/symbol/nxc
2028,NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,12.99,$50.98M,1992.0,,,https://old.nasdaq.com/symbol/nxn
2029,NID,Nuveen Intermediate Duration Municipal Term Fund,13.16,$617.33M,2012.0,,,https://old.nasdaq.com/symbol/nid
2030,NMY,Nuveen Maryland Quality Municipal Income Fund,12.85,$296.83M,1993.0,,,https://old.nasdaq.com/symbol/nmy
2031,NMT,Nuveen Massachusetts Municipal Income Fund,13.17,$122.78M,,,,https://old.nasdaq.com/symbol/nmt
2032,NUM,Nuveen Michigan Quality Municipal Income Fund,13.860999999999999,$280.36M,1991.0,,,https://old.nasdaq.com/symbol/num
2033,NMS,Nuveen Minnesota Quality Municipal Income Fund,13.99,$80.9M,2014.0,,,https://old.nasdaq.com/symbol/nms
2034,NOM,Nuveen Missouri Quality Municipal Income Fund,13.91,$32.63M,1993.0,,,https://old.nasdaq.com/symbol/nom
2035,JLS,Nuveen Mortgage and Income Fund,18.86,$103.49M,2009.0,,,https://old.nasdaq.com/symbol/jls
2036,JMM,Nuveen Multi-Market Income Fund,6.711,$63.5M,,,,https://old.nasdaq.com/symbol/jmm
2037,NHA,Nuveen Municipal 2021 Target Term Fund,9.72,$83.81M,2016.0,,,https://old.nasdaq.com/symbol/nha
2038,NZF,Nuveen Municipal Credit Income Fund,14.6,$2.08B,2007.0,,,https://old.nasdaq.com/symbol/nzf
2039,NMCO,Nuveen Municipal Credit Opportunities Fund,11.74,$625.31M,2019.0,,,https://old.nasdaq.com/symbol/nmco
2040,NMZ,Nuveen Municipal High Income Opportunity Fund,13.04,$1.03B,2003.0,,,https://old.nasdaq.com/symbol/nmz
2041,NMI,"Nuveen Municipal Income Fund, Inc.",10.6276,$97.27M,1988.0,,,https://old.nasdaq.com/symbol/nmi
2042,NJV,Nuveen New Jersey Municipal Value Fund,12.82,$19.63M,,,,https://old.nasdaq.com/symbol/njv
2043,NXJ,Nuveen New Jersey Quality Municipal Income Fund,13.48,$559.53M,2001.0,,,https://old.nasdaq.com/symbol/nxj
2044,NRK,Nuveen New York AMT-Free Quality Municipal,12.87,$1.12B,2002.0,,,https://old.nasdaq.com/symbol/nrk
2045,NYV,Nuveen New York Municipal Value Fund 2,13.48,$31.67M,2009.0,,,https://old.nasdaq.com/symbol/nyv
2046,NNY,"Nuveen New York Municipal Value Fund, Inc.",9.601,$146.24M,1988.0,,,https://old.nasdaq.com/symbol/nny
2047,NAN,Nuveen New York Quality Municipal Income Fund,13.46,$415.26M,1999.0,,,https://old.nasdaq.com/symbol/nan
2048,NUO,Nuveen Ohio Quality Municipal Income Fund,15.16,$277.69M,1991.0,,,https://old.nasdaq.com/symbol/nuo
2049,NPN,Nuveen Pennsylvania Municipal Value Fund,14.31,$17.45M,2009.0,,,https://old.nasdaq.com/symbol/npn
2050,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,13.54,$506.17M,1991.0,,,https://old.nasdaq.com/symbol/nqp
2051,JPC,Nuveen Preferred & Income Opportunities Fund,8.74,$903.13M,2003.0,,,https://old.nasdaq.com/symbol/jpc
2052,JPS,Nuveen Preferred & Income Securities Fund,8.89,$1.81B,2002.0,,,https://old.nasdaq.com/symbol/jps
2053,JPT,Nuveen Preferred and Income 2022 Term Fund,22.1899,$151.69M,2017.0,,,https://old.nasdaq.com/symbol/jpt
2054,JPI,Nuveen Preferred and Income Term Fund,21.43,$487.69M,2012.0,,,https://old.nasdaq.com/symbol/jpi
2055,NAD,Nuveen Quality Municipal Income Fund,14.03,$2.97B,1999.0,,,https://old.nasdaq.com/symbol/nad
2056,JRI,Nuveen Real Asset Income and Growth Fund,12.33,$338.69M,2012.0,,,https://old.nasdaq.com/symbol/jri
2057,JRS,Nuveen Real Estate Fund,8.28,$239.23M,2001.0,,,https://old.nasdaq.com/symbol/jrs
2058,BXMX,Nuveen S&P 500 Buy-Write Income Fund,11.57,$1.2B,,,,https://old.nasdaq.com/symbol/bxmx
2059,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,13.48,$231.74M,,,,https://old.nasdaq.com/symbol/spxx
2060,NIM,Nuveen Select Maturities Municipal Fund,9.93,$123.58M,1992.0,,,https://old.nasdaq.com/symbol/nim
2061,NXP,Nuveen Select Tax Free Income Portfolio,15.47,$256.46M,1992.0,,,https://old.nasdaq.com/symbol/nxp
2062,NXQ,Nuveen Select Tax Free Income Portfolio II,14.6,$258.62M,1992.0,,,https://old.nasdaq.com/symbol/nxq
2063,NXR,Nuveen Select Tax Free Income Portfolio III,15.7,$204.82M,1992.0,,,https://old.nasdaq.com/symbol/nxr
2064,NSL,Nuveen Senior Income Fund,4.82,$186.11M,1999.0,,,https://old.nasdaq.com/symbol/nsl
2065,JSD,Nuveen Short Duration Credit Opportunities Fund,12.16,$122.76M,2011.0,,,https://old.nasdaq.com/symbol/jsd
